period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,percentage_seen_within_4_hours
MSitAE-FEBRUARY-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9421,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,February,0.0
MSitAE-FEBRUARY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10309,0,0,13,0,0,1948,0,0,0,0,0,173,23,1720,0,0,354,February,81.10388980502474
MSitAE-FEBRUARY-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21031,1515,4819,1181,0,951,9821,61,528,398,0,44,1590,1268,7331,32,34,1406,February,53.30226808045266
MSitAE-FEBRUARY-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14131,0,0,0,0,0,4695,0,0,0,0,0,1177,0,3082,0,0,798,February,66.77517514684028
MSitAE-FEBRUARY-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6889,0,782,19,0,0,2757,0,0,0,0,0,545,351,1980,0,0,693,February,59.97967774713311
MSitAE-FEBRUARY-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9563,811,2630,1340,0,791,5319,7,40,704,0,8,1526,17,3479,0,0,2517,February,44.37937885600753
MSitAE-FEBRUARY-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4070,0,0,58,0,28,2112,0,0,0,0,0,216,302,875,0,0,212,February,48.10810810810811
MSitAE-FEBRUARY-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20160,1827,0,0,0,0,9521,138,0,0,0,0,1374,1285,5371,4,0,3517,February,52.772817460317455
MSitAE-FEBRUARY-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13436,1091,9801,1007,0,0,6511,155,648,204,0,0,1621,371,2689,0,0,483,February,51.540637094373324
MSitAE-FEBRUARY-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2185,0,0,34,0,0,16,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1887,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,812,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5128,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6102,0,1190,654,0,6,2187,0,0,196,0,0,317,22,2211,0,0,969,February,64.15929203539822
MSitAE-FEBRUARY-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4597,0,693,173,0,33,1493,0,0,42,0,0,216,42,1269,0,0,406,February,67.52229715031542
MSitAE-FEBRUARY-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5595,0,10117,0,0,0,3326,0,510,0,0,0,368,671,1928,0,34,1068,February,40.554066130473636
MSitAE-FEBRUARY-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12573,0,4219,75,0,386,5877,0,694,27,0,42,554,644,3012,0,132,1735,February,53.25697924123121
MSitAE-FEBRUARY-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12260,0,5093,11,0,0,5073,0,0,4,0,0,399,602,1313,0,0,133,February,58.621533442088094
MSitAE-FEBRUARY-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8188,138,4137,0,0,0,5257,0,343,0,0,0,621,642,2583,0,0,1249,February,35.796287249633615
MSitAE-FEBRUARY-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1285,0,0,0,0,0,3,0,0,0,0,0,0,0,0,424,February,0.0
MSitAE-FEBRUARY-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5014,0,0,0,0,0,1095,0,0,0,0,0,0,16,979,0,0,241,February,78.16114878340646
MSitAE-FEBRUARY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5633,0,3626,52,0,30,2831,0,45,17,0,0,916,0,1618,0,0,748,February,49.74258831883544
MSitAE-FEBRUARY-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17666,0,2012,667,0,114,3231,0,5,65,0,0,1017,29,5101,0,0,1007,February,81.71063058983357
MSitAE-FEBRUARY-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4296,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1587,0,0,11,0,0,82,0,0,2,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2256,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5026,0,0,784,0,0,19,0,0,1,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,190,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,87,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,66,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,1413,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,82,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2003,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,896,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23809,3209,11175,3198,396,914,12120,105,974,1574,13,170,4018,554,5234,185,173,476,February,49.09488008736192
MSitAE-FEBRUARY-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2780,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,February,0.0
MSitAE-FEBRUARY-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12887,0,13861,0,0,0,5808,0,231,0,0,0,777,556,6289,0,0,435,February,54.93132614262435
MSitAE-FEBRUARY-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4015,0,0,346,0,3466,1443,0,0,66,0,6,193,34,1707,0,0,478,February,64.05977584059775
MSitAE-FEBRUARY-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15577,0,7126,0,0,980,6170,0,0,0,0,0,81,6,4614,0,0,2563,February,60.390319060152784
MSitAE-FEBRUARY-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7842,0,5215,534,0,130,2796,0,196,175,0,0,619,0,2032,0,0,383,February,64.34583014537108
MSitAE-FEBRUARY-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16580,244,8333,507,0,0,8147,0,1269,101,0,0,2071,1248,4722,0,0,2525,February,50.86248492159228
MSitAE-FEBRUARY-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10991,0,3704,1094,0,60,4843,0,29,380,0,0,937,97,3579,0,0,2239,February,55.93667546174142
MSitAE-FEBRUARY-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12525,445,7553,495,0,356,7015,0,441,234,0,18,882,947,5617,0,0,2967,February,43.992015968063875
MSitAE-FEBRUARY-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14484,0,0,0,0,0,5870,0,0,0,0,0,519,1002,3651,0,0,502,February,59.47252140292737
MSitAE-FEBRUARY-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5853,0,787,0,0,0,3273,0,91,0,0,0,380,677,1772,0,0,1208,February,44.07995899538698
MSitAE-FEBRUARY-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8364,0,0,0,0,0,2445,0,0,0,0,0,340,221,983,0,0,58,February,70.76757532281205
MSitAE-FEBRUARY-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9458,568,2006,117,0,42,4136,13,126,22,0,1,163,1037,1712,0,0,1385,February,56.2698244872066
MSitAE-FEBRUARY-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12603,0,3545,0,0,0,5506,0,0,0,0,0,1050,260,3271,0,438,1068,February,56.31198920891851
MSitAE-FEBRUARY-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32208,0,1329,84,0,183,14800,0,25,45,0,0,2771,1792,10656,0,0,5582,February,54.048683556880285
MSitAE-FEBRUARY-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12216,1563,5254,0,0,839,4895,97,0,0,0,0,461,12,3280,19,0,2766,February,59.92960052390308
MSitAE-FEBRUARY-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9974,0,0,0,0,0,3262,0,0,0,0,0,606,503,2943,0,0,884,February,67.29496691397634
MSitAE-FEBRUARY-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,5871,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,February,0.0
MSitAE-FEBRUARY-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9875,0,4704,0,0,343,4520,0,278,0,0,11,589,62,2591,0,138,2199,February,54.22784810126582
MSitAE-FEBRUARY-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1021,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4626,0,11325,0,0,0,2145,0,89,0,0,0,176,8,1646,0,509,2057,February,53.63164721141375
MSitAE-FEBRUARY-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,February,0.0
MSitAE-FEBRUARY-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11941,0,8495,0,0,0,4107,0,667,0,0,0,438,1085,3345,0,100,1730,February,65.60589565363036
MSitAE-FEBRUARY-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,908,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6366,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5461,0,0,205,0,0,332,0,0,12,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11821,1315,5865,421,0,1249,6182,28,334,229,0,71,922,3,4260,17,0,1228,February,47.70323999661619
MSitAE-FEBRUARY-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12680,0,3546,0,0,0,5871,0,0,0,0,0,925,187,3733,1,0,2251,February,53.698738170347006
MSitAE-FEBRUARY-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14860,2252,0,0,0,0,6125,130,0,0,0,0,1260,255,4996,13,0,1654,February,58.78196500672948
MSitAE-FEBRUARY-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8991,0,2953,0,0,0,2160,0,0,0,0,0,669,29,2242,0,115,1529,February,75.97597597597597
MSitAE-FEBRUARY-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28969,0,3015,498,0,104,10197,0,65,143,0,1,2671,38,8240,0,150,1261,February,64.80030377299872
MSitAE-FEBRUARY-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,February,0.0
MSitAE-FEBRUARY-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6262,0,0,0,0,0,1341,0,0,0,0,0,0,0,942,0,0,379,February,78.58511657617375
MSitAE-FEBRUARY-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10202,350,7952,0,0,769,5687,0,308,0,0,0,849,794,4255,4,0,1626,February,44.25602822975887
MSitAE-FEBRUARY-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6808,0,1432,222,0,106,3076,0,328,80,0,26,876,141,2451,0,258,642,February,54.81786133960047
MSitAE-FEBRUARY-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10187,0,5417,23,0,148,4979,0,756,9,0,6,824,143,3317,0,0,411,February,51.12398154510651
MSitAE-FEBRUARY-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5559,0,0,171,0,0,2532,0,0,51,0,0,377,306,1869,0,0,595,February,54.45223961144091
MSitAE-FEBRUARY-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9252,0,4378,151,0,669,3636,0,130,20,0,0,2127,57,3463,0,0,1940,February,60.70038910505836
MSitAE-FEBRUARY-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8277,0,1599,318,0,31,3554,0,16,85,0,1,665,625,2136,0,0,776,February,57.061737344448474
MSitAE-FEBRUARY-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7745,0,2197,0,0,824,4319,0,0,0,0,0,611,167,2082,0,0,362,February,44.23499031633312
MSitAE-FEBRUARY-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16971,0,11725,45,0,52,7655,0,82,7,0,0,1367,782,3573,0,0,1246,February,54.89364209533911
MSitAE-FEBRUARY-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12067,0,0,492,0,0,4307,0,0,0,0,0,393,87,1351,0,0,260,February,64.30761581171791
MSitAE-FEBRUARY-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11814,0,0,226,0,0,5162,0,0,88,0,0,369,934,2764,0,0,1708,February,56.30607753512782
MSitAE-FEBRUARY-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9479,0,0,0,0,0,3625,0,0,0,0,0,694,269,2850,0,0,450,February,61.757569363856945
MSitAE-FEBRUARY-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11668,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,76,February,0.0
MSitAE-FEBRUARY-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10023,0,2826,0,0,0,5191,0,22,0,0,0,1015,383,3247,0,0,1789,February,48.20911902623965
MSitAE-FEBRUARY-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8443,0,0,553,0,0,3781,0,0,208,0,0,722,516,2402,0,0,713,February,55.217339808125075
MSitAE-FEBRUARY-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8961,0,2349,952,0,815,3614,0,37,0,0,0,244,1,3486,0,0,529,February,59.669679723245174
MSitAE-FEBRUARY-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12878,0,4077,0,0,6529,6752,0,0,0,0,0,2116,9,4432,0,0,745,February,47.56949836931201
MSitAE-FEBRUARY-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9787,0,1970,65,0,428,5838,0,269,29,0,5,414,860,2760,0,43,2241,February,40.349443138857666
MSitAE-FEBRUARY-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,February,0.0
MSitAE-FEBRUARY-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7241,0,0,550,0,0,296,0,0,8,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3847,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2430,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1329,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23473,889,16606,0,0,0,10962,23,3452,0,0,0,1018,674,4974,0,0,1199,February,53.299535636688965
MSitAE-FEBRUARY-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5387,0,6144,0,0,0,2938,0,115,0,0,0,507,20,2199,0,0,191,February,45.46129571189901
MSitAE-FEBRUARY-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8341,0,3888,373,0,141,2863,0,147,73,0,0,1128,40,3730,0,0,793,February,65.67557846780961
MSitAE-FEBRUARY-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6934,0,2561,109,0,59,3602,0,47,22,0,0,608,369,2314,0,0,1103,February,48.05307182001731
MSitAE-FEBRUARY-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5220,241,14,480,0,0,2584,0,0,0,0,0,340,113,1619,0,0,560,February,50.49808429118774
MSitAE-FEBRUARY-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4531,0,290,275,0,20,434,0,0,24,0,0,8,0,944,0,0,89,February,90.42154049878613
MSitAE-FEBRUARY-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7961,0,0,0,0,0,3147,0,0,0,0,0,668,24,2375,0,4,1571,February,60.46979022735838
MSitAE-FEBRUARY-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13792,0,12717,637,0,266,7243,0,382,0,0,0,1236,504,5504,0,375,1135,February,47.48404872389791
MSitAE-FEBRUARY-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11336,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,February,0.0
MSitAE-FEBRUARY-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1289,0,0,144,0,0,222,0,0,0,0,0,0,0,107,0,16,February,0.0
MSitAE-FEBRUARY-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12499,2403,13269,0,0,0,5924,680,417,0,0,0,687,604,7225,0,0,379,February,52.604208336666936
MSitAE-FEBRUARY-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10933,1230,0,154,0,0,3918,115,0,48,0,0,374,9,3247,10,0,1449,February,64.16354157138937
MSitAE-FEBRUARY-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8623,1100,6757,419,4,1082,4408,0,284,202,0,16,1116,8,3577,0,0,2645,February,48.880899918821754
MSitAE-FEBRUARY-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10446,788,6178,0,0,0,4716,0,410,0,0,0,180,59,1918,0,0,246,February,54.85353245261344
MSitAE-FEBRUARY-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14703,0,8469,56,0,1214,7527,0,656,16,0,133,1628,674,3521,0,0,498,February,48.80636604774536
MSitAE-FEBRUARY-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11247,1817,7288,47,0,140,5263,170,255,21,0,0,274,100,2797,80,103,1400,February,53.20529919089535
MSitAE-FEBRUARY-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,February,0.0
MSitAE-FEBRUARY-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12311,0,6511,166,0,759,4302,0,479,0,0,0,601,216,5731,0,0,918,February,65.05564129640159
MSitAE-FEBRUARY-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11468,0,374,0,0,157,4840,0,0,0,0,0,901,77,3877,0,0,1240,February,57.79560516219044
MSitAE-FEBRUARY-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11076,0,3339,0,0,0,4303,0,50,0,0,0,1096,69,2836,0,0,400,February,61.15023474178404
