period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances,total_a&e_attendances
MSitAE-AUGUST-2020,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,10393.0,0.0,9970.0,0.0,0.0,0.0,1106.0,0.0,130.0,0.0,0.0,0.0,147.0,48.0,4160.0,0.0,0.0,901.0,August,2020,89.35822188011161,629244.4277108434,0.0,0.0,128066.54969879518,0.0,0.0,9.248983995568388,20363.0
MSitAE-AUGUST-2020,RW6,NHS ENGLAND NORTH WEST ,PENNINE ACUTE HOSPITALS NHS TRUST,21850.0,0.0,4172.0,66.0,0.0,80.0,3761.0,0.0,95.0,0.0,0.0,0.0,546.0,0.0,5819.0,0.0,132.0,940.0,August,2020,82.78718535469108,627235.2289156626,0.0,0.0,127657.03012048193,0.0,0.0,9.992001966066868,26022.0
MSitAE-AUGUST-2020,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,14577.5,0.0,0.0,0.0,0.0,0.0,2686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,August,2020,63.8407036403616,625226.0301204819,0.0,0.0,127247.51054216867,0.0,0.0,0.0,19417.5
MSitAE-AUGUST-2020,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7305.0,300.0,5208.0,0.0,0.0,0.0,1612.0,1.0,49.0,0.0,0.0,0.0,368.0,10.0,1957.0,0.0,0.0,170.0,August,2020,77.93292265571526,623216.8313253012,0.0,0.0,126837.99096385542,0.0,0.0,8.896451207355227,12813.0
MSitAE-AUGUST-2020,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4898.0,0.0,3262.0,0.0,0.0,103.0,600.0,0.0,8.0,0.0,0.0,0.0,158.0,0.0,1892.0,0.0,0.0,1174.0,August,2020,87.75010208248266,621207.6325301204,0.0,0.0,126428.47138554216,0.0,0.0,8.496786381638575,8160.0
MSitAE-AUGUST-2020,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5476.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2199.0,0.0,0.0,373.0,August,2020,90.63184806428048,619198.4337349398,0.0,0.0,126018.9518072289,0.0,0.0,8.608312784783722,5476.0
MSitAE-AUGUST-2020,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8310.0,0.0,0.0,165.0,0.0,0.0,1203.0,0.0,0.0,0.0,0.0,0.0,195.0,1.0,2340.0,0.0,0.0,600.0,August,2020,85.52346570397113,617189.234939759,0.0,0.0,125609.43222891566,0.0,0.0,9.025335217553026,8310.0
MSitAE-AUGUST-2020,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,7806.0,0.0,5208.0,0.0,0.0,626.0,1032.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,2486.0,0.0,0.0,811.0,August,2020,86.77940046118371,615180.0361445782,0.0,0.0,125199.9126506024,0.0,0.0,8.962776046120291,13014.0
MSitAE-AUGUST-2020,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,11335.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,August,2020,63.8407036403616,613170.8373493976,0.0,0.0,124790.39307228915,0.0,0.0,0.0,15636.0
MSitAE-AUGUST-2020,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,14864.0,0.0,3394.0,206.0,0.0,253.0,3372.0,0.0,16.0,9.0,0.0,0.0,419.0,0.0,4618.0,0.0,363.0,1089.0,August,2020,77.31431646932185,611161.6385542168,0.0,0.0,124380.8734939759,0.0,0.0,9.6067647354322,18258.0
MSitAE-AUGUST-2020,NTPAD,NHS ENGLAND SOUTH EAST ,ST MARY'S NHS TREATMENT CENTRE,13947.5,0.0,5227.0,0.0,0.0,210.0,2222.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,609152.4397590361,0.0,0.0,123971.35391566264,0.0,0.0,0.0,5227.0
MSitAE-AUGUST-2020,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13031.0,0.0,5016.0,0.0,0.0,71.0,1073.0,0.0,13.0,0.0,0.0,0.0,34.0,0.0,4589.0,0.0,216.0,1508.0,August,2020,91.76578927173664,607143.2409638554,0.0,0.0,123561.8343373494,0.0,0.0,9.47516315028188,18047.0
MSitAE-AUGUST-2020,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10955.0,0.0,5992.0,0.0,0.0,0.0,4584.0,0.0,1.0,0.0,0.0,0.0,917.0,2.0,3071.0,0.0,0.0,1232.0,August,2020,58.156093108169785,605134.0421686746,0.0,0.0,123152.31475903616,0.0,0.0,9.301642530382969,16947.0
MSitAE-AUGUST-2020,RTV,NHS ENGLAND NORTH WEST ,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,9316.333333333334,0.0,269.0,0.0,0.0,2732.0,3449.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,603124.843373494,0.0,0.0,122742.79518072288,0.0,0.0,0.0,269.0
MSitAE-AUGUST-2020,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,7677.666666666666,0.0,8736.0,0.0,0.0,0.0,2314.6666666666665,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,August,2020,63.8407036403616,601115.6445783132,0.0,0.0,122333.27560240965,0.0,0.0,0.0,8736.0
MSitAE-AUGUST-2020,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6039.0,1139.0,6088.0,0.0,0.0,211.0,1180.0,1.0,28.0,0.0,0.0,0.0,190.0,0.0,2335.0,72.0,4.0,2808.0,August,2020,80.46034111607882,599106.4457831325,0.0,0.0,121923.75602409638,0.0,0.0,8.706159290928861,13266.0
MSitAE-AUGUST-2020,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,4751.0,0.0,2952.0,0.0,0.0,0.0,663.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,597097.2469879518,0.0,0.0,121514.23644578311,0.0,0.0,0.0,2952.0
MSitAE-AUGUST-2020,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3463.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,167.0,August,2020,95.7551256136298,595088.048192771,0.0,0.0,121104.71686746988,0.0,0.0,8.150179269682326,3463.0
MSitAE-AUGUST-2020,Y02816,NHS ENGLAND SOUTH EAST ,EASTBOURNE STATION HEALTH CENTRE,5145.0,0.0,623.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,593078.8493975904,0.0,0.0,120695.19728915664,0.0,0.0,0.0,623.0
MSitAE-AUGUST-2020,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6827.0,0.0,3575.0,0.0,0.0,59.0,247.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1482.0,0.0,0.0,450.0,August,2020,96.38201259704115,591069.6506024096,0.0,0.0,120285.67771084336,0.0,0.0,8.828787083914332,10402.0
MSitAE-AUGUST-2020,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9077.0,1128.0,0.0,0.0,0.0,0.0,1358.0,84.0,0.0,0.0,0.0,0.0,55.0,0.0,3412.0,22.0,0.0,1333.0,August,2020,85.03910983805221,589060.4518072288,0.0,0.0,119876.15813253012,0.0,0.0,9.113609183016411,10205.0
MSitAE-AUGUST-2020,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,9618.0,0.0,2628.0,0.0,0.0,0.0,2608.0,0.0,14.0,0.0,0.0,0.0,399.0,1.0,4025.0,0.0,0.0,601.0,August,2020,72.88417550426284,587051.2530120482,0.0,0.0,119466.63855421686,0.0,0.0,9.171495588152617,12246.0
MSitAE-AUGUST-2020,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7311.0,0.0,1382.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,2273.0,0.0,0.0,304.0,August,2020,85.84324989741485,585042.0542168674,0.0,0.0,119057.1189759036,0.0,0.0,8.897272113133987,8693.0
MSitAE-AUGUST-2020,ARN02,NHS ENGLAND NORTH EAST AND YORKSHIRE ,ST.GEORGE'S CENTRE,7580.5,0.0,1778.0,0.0,0.0,0.0,1328.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,583032.8554216867,0.0,0.0,118647.59939759035,0.0,0.0,0.0,1778.0
MSitAE-AUGUST-2020,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7850.0,0.0,4728.0,0.0,0.0,0.0,1622.0,0.0,2.0,0.0,0.0,0.0,68.0,0.0,3131.0,0.0,0.0,332.0,August,2020,79.3375796178344,581023.656626506,0.0,0.0,118238.0798192771,0.0,0.0,8.968396191198256,12578.0
MSitAE-AUGUST-2020,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9580.0,1636.0,0.0,0.0,0.0,0.0,804.0,45.0,0.0,0.0,0.0,0.0,83.0,0.0,2726.0,0.0,0.0,544.0,August,2020,91.60751565762004,579014.4578313252,0.0,0.0,117828.56024096384,0.0,0.0,9.167537249650874,11216.0
MSitAE-AUGUST-2020,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,8669.0,0.0,533.0,0.0,0.0,0.0,1135.6666666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,August,2020,63.8407036403616,577005.2590361446,0.0,0.0,117419.0406626506,0.0,0.0,0.0,533.0
MSitAE-AUGUST-2020,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,7758.0,0.0,0.0,0.0,0.0,0.0,1467.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.0,August,2020,63.8407036403616,574996.0602409638,0.0,0.0,117009.52108433736,0.0,0.0,0.0,4513.5
MSitAE-AUGUST-2020,RDZ,NHS ENGLAND SOUTH WEST ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6847.0,1228.0,419.0,0.0,0.0,0.0,1799.0,3.0,0.0,0.0,0.0,0.0,110.0,0.0,2521.0,0.0,0.0,724.0,August,2020,73.72571929312107,572986.861445783,0.0,0.0,116600.0015060241,0.0,0.0,8.831711917821577,8494.0
MSitAE-AUGUST-2020,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,6544.5,0.0,3369.0,0.0,0.0,1715.0,1301.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,August,2020,63.8407036403616,570977.6626506024,0.0,0.0,116190.48192771085,0.0,0.0,0.0,3369.0
MSitAE-AUGUST-2020,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6242.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,138.0,2.0,2280.0,0.0,0.0,484.0,August,2020,87.13553348285807,568968.4638554216,0.0,0.0,115780.96234939758,0.0,0.0,8.739216115061744,6242.0
MSitAE-AUGUST-2020,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7930.0,0.0,0.0,0.0,0.0,0.0,2277.0,0.0,0.0,0.0,0.0,0.0,773.0,0.0,2147.0,0.0,0.0,568.0,August,2020,71.28625472887768,566959.265060241,0.0,0.0,115371.44277108432,0.0,0.0,8.97853441008332,7930.0
MSitAE-AUGUST-2020,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,7595.5,0.0,0.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,August,2020,63.8407036403616,564950.0662650602,0.0,0.0,114961.92319277108,0.0,0.0,0.0,7595.5
MSitAE-AUGUST-2020,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,7261.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1206.0,0.0,0.0,78.0,August,2020,90.45586007436992,562940.8674698794,0.0,0.0,114552.40361445784,0.0,0.0,8.89041055197428,7261.0
MSitAE-AUGUST-2020,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7439.0,86.0,1918.0,0.0,0.0,0.0,810.0,0.0,29.0,0.0,0.0,0.0,64.0,1.0,2149.0,0.0,40.0,684.0,August,2020,89.11143970963839,560931.6686746988,0.0,0.0,114142.88403614458,0.0,0.0,8.914626127827137,9443.0
MSitAE-AUGUST-2020,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,12343.0,0.0,7816.0,0.0,0.0,0.0,1950.0,0.0,286.0,0.0,0.0,0.0,384.0,45.0,4050.0,0.0,0.0,459.0,August,2020,84.20157174106781,558922.469879518,0.0,0.0,113733.36445783133,0.0,0.0,9.420925394042996,20159.0
MSitAE-AUGUST-2020,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,8056.0,2861.0,6266.0,0.0,0.0,0.0,1361.5,0.0,0.0,0.0,0.0,0.0,606.0,7.0,2357.0,0.0,0.0,805.0,August,2020,100.0,556913.2710843373,0.0,0.0,113323.84487951807,0.0,0.0,8.994296557777195,17183.0
MSitAE-AUGUST-2020,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,5489.0,0.0,3412.0,0.0,0.0,0.0,773.0,0.0,14.0,0.0,0.0,0.0,208.0,0.0,1950.0,0.0,189.0,420.0,August,2020,85.91728912370195,554904.0722891566,0.0,0.0,112914.32530120482,0.0,0.0,8.610683534503575,8901.0
MSitAE-AUGUST-2020,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,4923.5,0.0,1985.0,0.0,0.0,0.0,653.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,August,2020,63.8407036403616,552894.8734939758,0.0,0.0,112504.80572289156,0.0,0.0,0.0,1985.0
MSitAE-AUGUST-2020,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4358.0,237.0,1174.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1332.0,0.0,0.0,685.0,August,2020,87.7696190913263,550885.6746987952,0.0,0.0,112095.2861445783,0.0,0.0,8.379997952238393,5769.0
MSitAE-AUGUST-2020,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,8471.0,0.0,1643.0,0.0,0.0,0.0,764.0,0.0,2.0,0.0,0.0,0.0,51.0,0.0,2763.0,0.0,0.0,202.0,August,2020,90.98099397945931,548876.4759036144,0.0,0.0,111685.76656626504,0.0,0.0,9.044521887281242,10114.0
MSitAE-AUGUST-2020,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,19362.0,802.0,11740.0,0.0,0.0,0.0,2906.0,15.0,26.0,0.0,0.0,0.0,1302.0,8.0,7320.0,0.0,0.0,1410.0,August,2020,84.99121991529802,546867.2771084337,0.0,0.0,111276.2469879518,0.0,0.0,9.8711193075034,31904.0
MSitAE-AUGUST-2020,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6306.0,0.0,7476.0,0.0,0.0,28.0,823.0,0.0,48.0,0.0,0.0,1.0,78.0,0.0,1836.0,0.0,0.0,967.0,August,2020,86.9489375198224,544858.078313253,0.0,0.0,110866.72740963857,0.0,0.0,8.749415406663651,13782.0
MSitAE-AUGUST-2020,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11175.0,0.0,3183.0,0.0,0.0,1971.0,1068.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,3524.0,0.0,0.0,757.0,August,2020,90.44295302013424,542848.8795180722,0.0,0.0,110457.2078313253,0.0,0.0,9.321523900936798,14358.0
MSitAE-AUGUST-2020,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7264.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1885.0,0.0,0.0,246.0,August,2020,100.0,540839.6807228916,0.0,0.0,110047.68825301203,0.0,0.0,8.890823576004383,7264.0
MSitAE-AUGUST-2020,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,5798.666666666667,0.0,1144.0,0.0,0.0,0.0,806.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,538830.4819277108,0.0,0.0,109638.1686746988,0.0,0.0,0.0,1144.0
MSitAE-AUGUST-2020,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),4333.333333333334,0.0,1587.0,0.0,0.0,0.0,675.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,536821.28313253,0.0,0.0,109228.64909638552,0.0,0.0,0.0,1587.0
MSitAE-AUGUST-2020,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,2868.0,0.0,2207.0,0.0,0.0,0.0,544.0,0.0,1.0,0.0,0.0,0.0,182.0,0.0,1039.0,0.0,0.0,202.0,August,2020,81.03207810320781,534812.0843373494,0.0,0.0,108819.12951807228,0.0,0.0,7.9617188159813645,5075.0
MSitAE-AUGUST-2020,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4364.0,0.0,3841.0,0.0,0.0,32.0,336.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1363.0,0.0,0.0,174.0,August,2020,92.30064161319888,532802.8855421686,0.0,0.0,108409.60993975904,0.0,0.0,8.381373468273702,8205.0
MSitAE-AUGUST-2020,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8873.0,93.0,3525.0,0.0,0.0,0.0,388.5,0.0,0.0,0.0,0.0,0.0,220.0,7.0,2907.0,0.0,763.0,0.0,August,2020,100.0,530793.6867469879,0.0,0.0,108000.09036144578,0.0,0.0,9.090880931938855,12491.0
MSitAE-AUGUST-2020,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13030.0,0.0,2688.0,0.0,0.0,0.0,441.0,0.0,5.0,0.0,0.0,0.0,83.0,0.0,4388.0,0.0,0.0,378.0,August,2020,96.61550268610898,528784.4879518072,0.0,0.0,107590.57078313253,0.0,0.0,9.475086413144906,15718.0
MSitAE-AUGUST-2020,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,11885.5,0.0,1987.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,526775.2891566264,0.0,0.0,107181.05120481928,0.0,0.0,0.0,1987.0
MSitAE-AUGUST-2020,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10741.0,1210.0,393.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,3171.0,82.0,17.0,3165.0,August,2020,85.41104180243924,524766.0903614458,0.0,0.0,106771.53162650602,0.0,0.0,9.281916570465404,12344.0
MSitAE-AUGUST-2020,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,7935.0,0.0,696.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,2556.0,0.0,0.0,434.0,August,2020,95.28670447385004,522756.891566265,0.0,0.0,106362.01204819276,0.0,0.0,8.979164648964709,8631.0
MSitAE-AUGUST-2020,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,10922.5,0.0,1243.0,0.0,0.0,0.0,369.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,520747.6927710843,0.0,0.0,105952.49246987952,0.0,0.0,0.0,1243.0
MSitAE-AUGUST-2020,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,13910.0,0.0,6654.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2457.0,0.0,0.0,334.0,August,2020,100.0,518738.4939759036,0.0,0.0,105542.97289156626,0.0,0.0,9.54043517305957,20564.0
MSitAE-AUGUST-2020,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,11798.25,0.0,1952.0,0.0,0.0,0.0,360.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,516729.2951807229,0.0,0.0,105133.453313253,0.0,0.0,0.0,1952.0
MSitAE-AUGUST-2020,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,9686.5,0.0,2430.0,0.0,0.0,0.0,356.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,514720.0963855421,0.0,0.0,104723.93373493975,0.0,0.0,0.0,2430.0
MSitAE-AUGUST-2020,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,7574.75,0.0,1467.0,0.0,0.0,0.0,351.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,512710.8975903614,0.0,0.0,104314.4141566265,0.0,0.0,0.0,1467.0
MSitAE-AUGUST-2020,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5463.0,0.0,1039.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1352.0,0.0,0.0,43.0,August,2020,93.6481786564159,510701.6987951807,0.0,0.0,103904.89457831324,0.0,0.0,8.605936401250625,6502.0
MSitAE-AUGUST-2020,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8939.0,0.0,989.0,0.0,0.0,0.0,1616.0,0.0,20.0,0.0,0.0,0.0,233.0,5.0,2096.0,0.0,21.0,520.0,August,2020,81.92191520304284,508692.49999999994,0.0,0.0,103495.375,0.0,0.0,9.09829086816756,9928.0
MSitAE-AUGUST-2020,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17186.0,108.0,6633.0,0.0,0.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,6870.0,0.0,0.0,1525.0,August,2020,85.36599557779589,506683.3012048192,0.0,0.0,103085.85542168676,0.0,0.0,9.751908563076688,23927.0
MSitAE-AUGUST-2020,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,15636.0,0.0,3496.0,0.0,0.0,0.0,1771.0,0.0,0.0,0.0,0.0,0.0,1108.0,0.0,3358.0,0.0,140.0,581.0,August,2020,100.0,504674.1024096385,0.0,0.0,102676.3358433735,0.0,0.0,9.65739517984351,19132.0
MSitAE-AUGUST-2020,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9290.0,0.0,12518.0,199.0,0.0,0.0,1027.0,0.0,44.0,29.0,0.0,0.0,220.0,0.0,5369.0,0.0,0.0,1162.0,August,2020,88.94510226049516,502664.9036144578,0.0,0.0,102266.81626506025,0.0,0.0,9.136801468641313,21808.0
MSitAE-AUGUST-2020,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7074.0,0.0,2102.0,0.0,0.0,0.0,1354.0,0.0,26.0,0.0,0.0,0.0,155.0,0.0,2644.0,0.0,0.0,1200.0,August,2020,80.8594854396381,500655.70481927705,0.0,0.0,101857.29668674698,0.0,0.0,8.864322722511439,9176.0
MSitAE-AUGUST-2020,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,5578.5,0.0,2304.0,0.0,0.0,0.0,970.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,August,2020,63.8407036403616,498646.50602409634,0.0,0.0,101447.77710843371,0.0,0.0,0.0,2304.0
MSitAE-AUGUST-2020,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4083.0,0.0,511.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1005.0,0.0,0.0,353.0,August,2020,85.62331618907666,496637.3072289156,0.0,0.0,101038.25753012048,0.0,0.0,8.314832179284556,4594.0
