period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances
MSitAE-NOVEMBER-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,6119.0,0.0,0.0,1810.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11925.0,1148.0,5849.0,586.0,0.0,1387.0,6023.0,20.0,324.0,274.0,0.0,46.0,770.0,11.0,4470.0,16.0,0.0,1443.0,November,2024,49.49266247379455,,,,,,,9.386476169683052
MSitAE-NOVEMBER-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10909.0,0.0,0.0,6.0,0.0,0.0,2475.0,0.0,0.0,0.0,0.0,0.0,260.0,36.0,1823.0,0.0,0.0,318.0,November,2024,77.31231093592447,,,,,,,9.297435078827116
MSitAE-NOVEMBER-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13190.0,0.0,0.0,429.0,0.0,0.0,4164.0,0.0,0.0,0.0,0.0,0.0,436.0,208.0,1359.0,0.0,0.0,261.0,November,2024,68.43062926459439,,,,,,,9.48729005784892
MSitAE-NOVEMBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12663.0,1573.0,5335.0,0.0,0.0,992.0,5288.0,81.0,0.0,0.0,0.0,0.0,685.0,32.0,3685.0,23.0,0.0,2771.0,November,2024,58.24054331517018,,,,,,,9.446518601560848
MSitAE-NOVEMBER-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13207.0,0.0,4126.0,0.0,0.0,7217.0,5892.0,0.0,0.0,0.0,0.0,0.0,2087.0,13.0,4389.0,0.0,0.0,727.0,November,2024,55.38729461649125,,,,,,,9.488577985599964
MSitAE-NOVEMBER-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1925.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7341.0,0.0,8383.0,0.0,0.0,0.0,3754.0,0.0,362.0,0.0,0.0,0.0,254.0,451.0,2363.0,0.0,194.0,295.0,November,2024,48.86255278572402,,,,,,,8.90136656405678
MSitAE-NOVEMBER-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4036.0,0.0,0.0,316.0,0.0,3806.0,1602.0,0.0,0.0,94.0,0.0,7.0,196.0,44.0,1771.0,0.0,0.0,524.0,November,2024,60.307234886025775,,,,,,,8.30325712085294
MSitAE-NOVEMBER-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,468.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,7118.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7857.0,0.0,1079.0,277.0,0.0,69.0,3311.0,0.0,38.0,115.0,0.0,1.0,712.0,397.0,2798.0,0.0,78.0,863.0,November,2024,57.859233804250984,,,,,,,8.969287400118406
MSitAE-NOVEMBER-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1313.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,22593.0,1372.0,5366.0,1319.0,0.0,1143.0,10126.0,52.0,564.0,464.0,0.0,32.0,764.0,908.0,8644.0,30.0,49.0,1416.0,November,2024,55.18080821493383,,,,,,,10.025439663286875
MSitAE-NOVEMBER-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,9426.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,7837.0,0.0,0.0,607.0,0.0,0.0,252.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0.0,0.0,2882.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0.0,0.0,2902.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,7982.0,0.0,0.0,278.0,0.0,0.0,447.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5647.0,0.0,0.0,203.0,0.0,0.0,222.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13107.0,0.0,4597.0,0.0,0.0,0.0,5292.0,0.0,0.0,0.0,0.0,0.0,752.0,120.0,4285.0,4.0,0.0,2534.0,November,2024,59.62462806134127,,,,,,,9.480978009818704
MSitAE-NOVEMBER-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4191.0,261.0,1375.0,14.0,0.0,20.0,1575.0,0.0,0.0,5.0,0.0,0.0,144.0,45.0,1094.0,0.0,0.0,304.0,November,2024,62.41947029348604,,,,,,,8.340933226000878
MSitAE-NOVEMBER-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16427.0,2334.0,0.0,0.0,0.0,0.0,6438.0,161.0,0.0,0.0,0.0,0.0,1332.0,530.0,5439.0,14.0,0.0,1506.0,November,2024,60.80842515371035,,,,,,,9.70674247507645
MSitAE-NOVEMBER-2024,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5764.0,0.0,10707.0,0.0,0.0,0.0,3047.0,0.0,665.0,0.0,0.0,0.0,579.0,607.0,2314.0,0.0,92.0,1310.0,November,2024,47.13740458015267,,,,,,,8.65956043270316
MSitAE-NOVEMBER-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7755.0,0.0,595.0,43.0,0.0,0.0,2998.0,0.0,0.0,0.0,0.0,0.0,464.0,524.0,1883.0,0.0,0.0,335.0,November,2024,61.3410702772405,,,,,,,8.956222016362542
MSitAE-NOVEMBER-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8706.0,0.0,340.0,0.0,0.0,0.0,3167.0,0.0,0.0,0.0,0.0,0.0,434.0,39.0,2476.0,0.0,0.0,886.0,November,2024,63.622788881231344,,,,,,,9.071882578828616
MSitAE-NOVEMBER-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12780.0,0.0,8560.0,86.0,0.0,836.0,4285.0,0.0,389.0,20.0,0.0,5.0,861.0,644.0,5839.0,0.0,0.0,1042.0,November,2024,66.47104851330204,,,,,,,9.455714972131714
MSitAE-NOVEMBER-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6074.0,1077.0,125.0,123.0,0.0,0.0,2581.0,0.0,0.0,26.0,0.0,0.0,408.0,257.0,1466.0,0.0,0.0,165.0,November,2024,57.50740862693448,,,,,,,8.711937268208748
MSitAE-NOVEMBER-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10036.0,0.0,9057.0,329.0,0.0,0.0,4244.0,0.0,193.0,0.0,0.0,0.0,1557.0,0.0,2021.0,0.0,0.0,233.0,November,2024,57.71223595057792,,,,,,,9.2140335438138
MSitAE-NOVEMBER-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4604.0,299.0,1724.0,145.0,0.0,0.0,1982.0,0.0,0.0,65.0,0.0,0.0,478.0,17.0,1306.0,0.0,0.0,1049.0,November,2024,56.95047784535186,,,,,,,8.434897948689407
MSitAE-NOVEMBER-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,5659.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,218.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,13642.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13334.0,0.0,9844.0,0.0,0.0,0.0,4741.0,0.0,628.0,0.0,0.0,0.0,430.0,1164.0,4052.0,0.0,73.0,1791.0,November,2024,64.44427778611069,,,,,,,9.498147436616115
MSitAE-NOVEMBER-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10500.0,0.0,2421.0,0.0,0.0,0.0,6116.0,0.0,250.0,0.0,0.0,0.0,358.0,1562.0,3301.0,0.0,189.0,2053.0,November,2024,41.75238095238095,,,,,,,9.259225769705994
MSitAE-NOVEMBER-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,12011.0,0.0,0.0,489.0,0.0,0.0,190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,2194.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9509.0,891.0,3183.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0,0.0,0.0,731.0,116.0,2577.0,0.0,57.0,1442.0,November,2024,73.38311073719635,,,,,,,9.160099155539436
MSitAE-NOVEMBER-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27625.86000000004,0.0,5416.0,4.0,0.0,2.0,10484.0,0.0,360.0,0.0,0.0,1.0,2760.0,66.0,8908.0,0.0,202.0,1270.0,November,2024,65.98974891325504,,,,,,,10.336146208328422
MSitAE-NOVEMBER-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5062.0,0.0,889.0,351.0,0.0,19.0,1889.0,0.0,1.0,90.0,0.0,0.0,406.0,96.0,1131.0,0.0,0.0,328.0,November,2024,62.68273409719478,,,,,,,8.529714471969909
MSitAE-NOVEMBER-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13817.0,2346.0,13830.0,0.0,0.0,0.0,6410.0,339.0,145.0,0.0,0.0,0.0,728.0,709.0,8036.0,0.0,0.0,377.0,November,2024,53.60787435767532,,,,,,,9.53372736904874
MSitAE-NOVEMBER-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13200.0,0.0,5254.0,1.0,0.0,0.0,5194.0,0.0,0.0,0.0,0.0,0.0,464.0,503.0,1417.0,0.0,0.0,114.0,November,2024,60.65151515151515,,,,,,,9.488047863280759
MSitAE-NOVEMBER-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13436.0,450.0,7891.0,794.0,0.0,580.0,7449.0,0.0,256.0,429.0,0.0,25.0,881.0,1077.0,5264.0,0.0,0.0,3097.0,November,2024,44.55939267639179,,,,,,,9.50576737487541
MSitAE-NOVEMBER-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5109.0,0.0,2292.0,0.0,0.0,0.0,2886.0,0.0,246.0,0.0,0.0,0.0,203.0,700.0,1686.0,0.0,0.0,1392.0,November,2024,43.51145038167939,,,,,,,8.53895468319775
MSitAE-NOVEMBER-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15478.0,0.0,8859.0,79.0,0.0,1114.0,6876.0,0.0,420.0,25.0,0.0,0.0,1662.0,776.0,3897.0,0.0,0.0,274.0,November,2024,55.57565576947926,,,,,,,9.647239545573877
MSitAE-NOVEMBER-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12296.0,860.0,6320.0,0.0,0.0,0.0,6019.0,94.0,488.0,0.0,0.0,0.0,104.0,32.0,1716.0,41.0,139.0,589.0,November,2024,51.0491216655823,,,,,,,9.417110609172447
MSitAE-NOVEMBER-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11574.0,0.0,3844.0,0.0,0.0,0.0,3989.0,0.0,15.0,0.0,0.0,0.0,638.0,276.0,3419.0,0.0,0.0,431.0,November,2024,65.53481942284431,,,,,,,9.356602878954435
MSitAE-NOVEMBER-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8745.0,0.0,1654.0,328.0,0.0,34.0,3829.0,0.0,45.0,94.0,0.0,2.0,740.0,451.0,2448.0,0.0,0.0,844.0,November,2024,56.21497998856489,,,,,,,9.076351731972865
MSitAE-NOVEMBER-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7812.0,0.0,1855.0,0.0,0.0,623.0,4639.0,0.0,0.0,0.0,0.0,0.0,556.0,117.0,1756.0,0.0,0.0,218.0,November,2024,40.616999487967234,,,,,,,8.963544291996744
MSitAE-NOVEMBER-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10468.0,0.0,0.0,0.0,0.0,0.0,3559.0,0.0,0.0,0.0,0.0,0.0,539.0,329.0,2769.0,0.0,0.0,509.0,November,2024,66.00114635078333,,,,,,,9.256173788319355
MSitAE-NOVEMBER-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7812.0,0.0,8991.0,0.0,0.0,1655.0,3855.0,0.0,731.0,0.0,0.0,69.0,345.0,17.0,2683.0,0.0,125.0,2335.0,November,2024,50.65284178187404,,,,,,,8.963544291996744
MSitAE-NOVEMBER-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9073.0,0.0,2921.0,139.0,0.0,842.0,3095.0,0.0,74.0,11.0,0.0,55.0,592.0,377.0,3241.0,0.0,28.0,1039.0,November,2024,65.887798963959,,,,,,,9.113168460223909
MSitAE-NOVEMBER-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8588.0,0.0,7456.0,0.0,0.0,771.0,3719.0,0.0,330.0,0.0,0.0,0.0,847.0,21.0,4208.0,0.0,0.0,565.0,November,2024,56.69538891476479,,,,,,,9.058237593766226
MSitAE-NOVEMBER-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13411.0,0.0,5203.0,33.0,0.0,0.0,8428.0,0.0,72.0,10.0,0.0,0.0,681.0,261.0,2878.0,0.0,0.0,760.0,November,2024,37.15606591603907,,,,,,,9.50390510758612
MSitAE-NOVEMBER-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2104.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,6472.0,0.0,0.0,612.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,198.0,0.0,0.0,2094.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,100.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,68.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,479.0,0.0,0.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,63.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,2044.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6270.0,0.0,7004.0,0.0,0.0,0.0,3743.0,0.0,222.0,0.0,0.0,0.0,464.0,14.0,1902.0,0.0,0.0,134.0,November,2024,40.303030303030305,,,,,,,8.74369111054302
MSitAE-NOVEMBER-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16716.0,0.0,8434.0,0.0,0.0,1038.0,6826.0,0.0,0.0,0.0,0.0,0.0,80.0,36.0,5026.0,0.0,0.0,2040.0,November,2024,59.16487197894234,,,,,,,9.72418144470263
MSitAE-NOVEMBER-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5652.0,212.0,0.0,513.0,0.0,0.0,2577.0,0.0,0.0,0.0,0.0,0.0,528.0,135.0,1587.0,0.0,0.0,556.0,November,2024,54.405520169851386,,,,,,,8.63994165667529
MSitAE-NOVEMBER-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5219.0,0.0,518.0,325.0,0.0,35.0,654.0,0.0,0.0,46.0,0.0,0.0,15.0,0.0,1245.0,0.0,0.0,102.0,November,2024,87.46886376700517,,,,,,,8.560252680876685
MSitAE-NOVEMBER-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6813.0,0.0,1200.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,0.0,0.0,294.0,97.0,2051.0,0.0,0.0,300.0,November,2024,57.25818288565977,,,,,,,8.826734598220911
MSitAE-NOVEMBER-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,11428.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1231.0,0.0,0.0,125.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,19.0,November,2024,,,,,,,,0.0
MSitAE-NOVEMBER-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7287.0,0.0,1326.0,0.0,0.0,0.0,3175.0,0.0,0.0,0.0,0.0,0.0,525.0,339.0,1604.0,0.0,0.0,450.0,November,2024,56.42925758199533,,,,,,,8.893984438939794
MSitAE-NOVEMBER-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10816.0,0.0,5404.0,245.0,0.0,322.0,5423.0,0.0,121.0,72.0,0.0,9.0,553.0,527.0,2741.0,0.0,32.0,477.0,November,2024,49.861316568047336,,,,,,,9.28887424963029
MSitAE-NOVEMBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12368.0,0.0,8991.0,0.0,0.0,0.0,5926.0,0.0,148.0,0.0,0.0,0.0,620.0,114.0,3201.0,0.0,0.0,1790.0,November,2024,52.08602846054333,,,,,,,9.42294862137501
MSitAE-NOVEMBER-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12029.0,1176.0,0.0,292.0,0.0,0.0,5287.0,72.0,0.0,122.0,0.0,0.0,433.0,5.0,3804.0,9.0,0.0,1532.0,November,2024,56.04788427965749,,,,,,,9.395158808968725
MSitAE-NOVEMBER-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7489.0,0.0,1710.0,0.0,0.0,0.0,2619.0,0.0,60.0,0.0,0.0,0.0,678.0,141.0,1129.0,0.0,0.0,0.0,November,2024,65.02870877286688,,,,,,,8.921324076511265
MSitAE-NOVEMBER-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8628.0,0.0,3185.0,406.0,0.0,371.0,4077.0,0.0,8.0,0.0,0.0,0.0,419.0,541.0,1826.0,0.0,0.0,297.0,November,2024,52.74687065368568,,,,,,,9.062883902508307
