period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly,season,attendance_rolling_avg,attendance_lag_1
MSitAE-FEBRUARY-2020,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),LOCAL CARE DIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2821.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,AQN04,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PHL LYMINGTON UTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2185.0,0.0,0.0,3.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,3221.0,0.0,0.0,87.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2136.0,0.0,0.0,1.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RQ8,NHS ENGLAND EAST OF ENGLAND (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2.0,2440.0,0.0,0.0,702.0,2,2020,8042.0,0.0,529.0,1858.0,0.0,20.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RL4,NHS ENGLAND MIDLANDS (WEST MIDLANDS),THE ROYAL WOLVERHAMPTON NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,1.0,2749.0,0.0,0.0,1047.0,2,2020,11814.0,0.0,9047.0,3323.0,0.0,137.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RNZ,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1143.0,0.0,0.0,917.0,2,2020,3882.0,271.0,1361.0,655.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RJN,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),EAST CHESHIRE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,847.0,0.0,0.0,314.0,2,2020,3746.0,0.0,0.0,984.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,1268.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RN5,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,6.0,2880.0,0.0,0.0,1070.0,2,2020,9546.0,0.0,835.0,2755.0,0.0,2.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RBT,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,2256.0,0.0,0.0,876.0,2,2020,5562.0,0.0,1989.0,1572.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RBK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,2358.0,0.0,0.0,760.0,2,2020,6774.0,0.0,3820.0,1801.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y03571,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,7098.0,0.0,0.0,4.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y02572,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),PARK COMMUNITY PRACTICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,639.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RY4,NHS ENGLAND EAST OF ENGLAND (EAST),HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,893.0,0.0,0.0,1.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RAJ,NHS ENGLAND EAST OF ENGLAND (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,2415.0,0.0,296.0,936.0,2,2020,6739.0,0.0,1764.0,1953.0,0.0,42.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,59.0,4047.0,0.0,0.0,1034.0,2,2020,19830.0,0.0,3910.0,3984.0,0.0,2.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,2467.0,0.0,135.0,1375.0,2,2020,9504.0,0.0,1241.0,2015.0,0.0,10.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,3.0,2325.0,0.0,0.0,713.0,2,2020,5356.0,0.0,2782.0,1445.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BRANSHOLME HEALTH CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2652.0,0.0,0.0,51.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,3364.0,0.0,0.0,746.0,2,2020,12491.0,759.0,3619.0,2404.0,0.0,5.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RXQ,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,2936.0,846.0,0.0,713.0,2,2020,6370.0,1197.0,4851.0,2104.0,0.0,61.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NL7,NHS ENGLAND MIDLANDS (WEST MIDLANDS),ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,5785.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),THE WILBERFORCE HEALTH CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,3547.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,1362.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,146.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RGT,NHS ENGLAND EAST OF ENGLAND (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,7.0,2234.0,0.0,28.0,415.0,2,2020,9223.0,0.0,4445.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,2.0,2667.0,0.0,0.0,400.0,2,2020,8270.0,430.0,6335.0,2779.0,0.0,214.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,168.0,2,2020,0.0,7036.0,0.0,0.0,9.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y02428,NHS ENGLAND EAST OF ENGLAND (EAST),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,1902.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RWP,NHS ENGLAND MIDLANDS (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,63.0,3216.0,0.0,0.0,1138.0,2,2020,10034.0,0.0,4876.0,3565.0,0.0,3.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NMH01,NHS ENGLAND EAST OF ENGLAND (EAST),NORWICH PRACTICES LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,5137.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,C82009,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),MARKET HARBOROUGH MED.CTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,320.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RY8,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,5880.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y02533,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,309.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RYY,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,5926.0,0.0,0.0,25.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,L83087,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),OKEHAMPTON MEDICAL CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,105.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,DD401,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),EXMOUTH MINOR INJURY UNIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,933.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1.0,1049.0,0.0,0.0,511.0,2,2020,3488.0,0.0,920.0,741.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,725.0,0.0,0.0,265.0,2,2020,4442.0,0.0,123.0,129.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,329.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,4042.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RNU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2570.0,0.0,0.0,98.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RXK,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,2998.0,25.0,0.0,571.0,2,2020,13420.0,1032.0,2915.0,4395.0,21.0,12.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NQ106,NHS ENGLAND EAST OF ENGLAND (EAST),FRYATT HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,530.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,1616.0,0.0,0.0,306.0,2,2020,7305.0,0.0,2323.0,1204.0,0.0,6.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NYM13,NHS ENGLAND LONDON,HHCIC EAST WIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,79.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1512.0,0.0,0.0,183.0,2,2020,10040.0,0.0,0.0,537.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2,2020,0.0,0.0,0.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,2516.0,0.0,0.0,4.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RGR,NHS ENGLAND EAST OF ENGLAND (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,1753.0,0.0,0.0,632.0,2,2020,5890.0,0.0,279.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y02961,NHS ENGLAND MIDLANDS (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,3326.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y02816,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EASTBOURNE STATION HEALTH CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,1473.0,0.0,0.0,5.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RPC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,319.0,2,2020,0.0,0.0,858.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,Y00751,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,4698.0,0.0,0.0,13.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),BARNSLEY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2172.0,0.0,0.0,549.0,2,2020,7461.0,0.0,0.0,659.0,0.0,0.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,3030.0,0.0,0.0,3.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
MSitAE-FEBRUARY-2020,NR3,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020,0.0,0.0,4814.0,0.0,0.0,15.0,16734.415961305924,2020-02-01,0.0146270941990567,0,0,Winter,16734.415961305924,16734.415961305924
