period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly
MSitAE-FEBRUARY-2020,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,2961.0,0.0,0.0,12.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,C82038,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,262.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,4363.0,0.0,0.0,38.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,2799.0,0.0,0.0,1313.0,February,2020,12017.0,0.0,0.0,1736.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,449.0,0.0,0.0,1.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,February,2020,0.0,0.0,0.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,NQT5F,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,1679.0,0.0,0.0,42.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,87.0,2625.0,1567.0,0.0,13.0,February,2020,7368.0,212.0,3198.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RT3,NHS ENGLAND LONDON,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,February,2020,0.0,0.0,0.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,Y02532,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,1584.0,0.0,0.0,0.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,RYF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,1585.0,0.0,0.0,13.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-FEBRUARY-2020,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2020,0.0,0.0,671.0,0.0,0.0,5.0,16734.415961305924,2020-02-01,0.014627094199056744,0,0
MSitAE-MARCH-2020,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,80.0,1847.0,0.0,0.0,1010.0,March,2020,4544.0,0.0,3179.0,937.0,0.0,33.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,41.0,963.0,0.0,0.0,72.0,March,2020,3056.0,0.0,0.0,709.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,135.0,2529.0,6.0,0.0,969.0,March,2020,7987.0,2597.0,6032.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RLT,NHS ENGLAND MIDLANDS (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,0.0,1130.0,0.0,0.0,79.0,March,2020,4659.0,0.0,0.0,1115.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RBD,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1141.0,0.0,0.0,285.0,March,2020,3093.0,0.0,2951.0,351.0,0.0,7.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RCX,NHS ENGLAND EAST OF ENGLAND (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1.0,1956.0,0.0,0.0,525.0,March,2020,4379.0,0.0,0.0,720.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE (CUMBRIA AND NORTH EAST),WORKINGTON HEALTH LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,259.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RDU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",FRIMLEY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,3894.0,0.0,0.0,1392.0,March,2020,15117.0,0.0,0.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RK5,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,2576.0,0.0,9.0,351.0,March,2020,7105.0,0.0,3261.0,1176.0,0.0,96.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,C83023,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),SLEAFORD MEDICAL GROUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,March,2020,0.0,0.0,322.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RC1,NHS ENGLAND EAST OF ENGLAND (EAST),BEDFORD HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1671.0,0.0,0.0,235.0,March,2020,5061.0,0.0,1078.0,888.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RWW,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,2415.0,0.0,0.0,212.0,March,2020,5650.0,0.0,1692.0,1312.0,0.0,16.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RTV,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,6217.0,0.0,0.0,41.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,NNJ,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,943.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RW6,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,4.0,5187.0,0.0,85.0,1205.0,March,2020,18344.0,0.0,5860.0,4395.0,0.0,166.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RW4,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,March,2020,0.0,0.0,1477.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RXR,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,14.0,3230.0,0.0,26.0,952.0,March,2020,7964.0,0.0,4343.0,1878.0,0.0,154.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,139.0,3462.0,0.0,0.0,813.0,March,2020,15328.0,0.0,2672.0,3866.0,0.0,4.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,27.0,4270.0,0.0,0.0,1138.0,March,2020,9510.0,0.0,10528.0,3862.0,0.0,71.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1923.0,0.0,0.0,481.0,March,2020,4515.0,0.0,1961.0,903.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,2640.0,0.0,192.0,765.0,March,2020,9384.0,0.0,3011.0,1482.0,0.0,9.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,1855.0,0.0,358.0,324.0,March,2020,5071.0,773.0,2613.0,1206.0,0.0,130.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RWD,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,3319.0,0.0,0.0,840.0,March,2020,9844.0,0.0,3290.0,3432.0,0.0,14.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,2.0,1446.0,0.0,0.0,280.0,March,2020,8028.0,0.0,0.0,1439.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,9728.0,0.0,0.0,130.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RXH,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,2776.0,22.0,0.0,308.0,March,2020,10070.0,803.0,0.0,2102.0,7.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,3.0,6121.0,0.0,0.0,1366.0,March,2020,18470.0,593.0,11324.0,5383.0,1.0,152.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RM1,NHS ENGLAND EAST OF ENGLAND (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,32.0,2308.0,0.0,0.0,1526.0,March,2020,8221.0,0.0,4392.0,3025.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,3.0,2408.0,0.0,0.0,647.0,March,2020,9498.0,0.0,887.0,2166.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RMP,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,1548.0,0.0,0.0,249.0,March,2020,6050.0,0.0,1706.0,1736.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RMC,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,11.0,1733.0,0.0,32.0,550.0,March,2020,7537.0,0.0,697.0,1739.0,0.0,14.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RET,NHS ENGLAND NORTH WEST (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,March,2020,0.0,0.0,0.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RTX,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,14.0,1800.0,0.0,33.0,847.0,March,2020,5858.0,64.0,1485.0,1495.0,0.0,26.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,R1D,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,March,2020,0.0,0.0,1730.0,0.0,0.0,9.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RWG,NHS ENGLAND EAST OF ENGLAND (EAST),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,2913.0,0.0,0.0,384.0,March,2020,7003.0,0.0,3219.0,2332.0,0.0,5.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RDE,NHS ENGLAND EAST OF ENGLAND (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,3822.0,0.0,227.0,1459.0,March,2020,10977.0,0.0,3577.0,1852.0,0.0,74.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,3336.0,7.0,0.0,1210.0,March,2020,8052.0,267.0,4715.0,2103.0,0.0,28.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RWH,NHS ENGLAND EAST OF ENGLAND (EAST),EAST AND NORTH HERTFORDSHIRE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,2513.0,0.0,0.0,633.0,March,2020,7123.0,0.0,3334.0,2072.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,36.0,2391.0,0.0,1618.0,0.0,March,2020,6466.0,138.0,2417.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RTP,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SURREY AND SUSSEX HEALTHCARE NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,2156.0,0.0,0.0,464.0,March,2020,6794.0,0.0,469.0,588.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,1.0,2421.0,0.0,0.0,211.0,March,2020,7282.0,0.0,1191.0,1440.0,0.0,4.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RXN,NHS ENGLAND NORTH WEST (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,21.0,2122.0,0.0,46.0,1059.0,March,2020,5177.0,0.0,5348.0,1768.0,0.0,21.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,1.0,2647.0,0.0,0.0,387.0,March,2020,9891.0,0.0,0.0,1869.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,1894.0,0.0,13.0,1195.0,March,2020,4773.0,0.0,417.0,1179.0,0.0,4.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,2529.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,3066.0,0.0,0.0,36.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RWJ,NHS ENGLAND NORTH WEST (GREATER MANCHESTER),STOCKPORT NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,17.0,2089.0,0.0,0.0,758.0,March,2020,6533.0,0.0,0.0,1807.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1285.0,0.0,0.0,612.0,March,2020,4145.0,434.0,20.0,596.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,NNJ0H,NHS ENGLAND MIDLANDS (CENTRAL MIDLANDS),LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2020,0.0,0.0,1343.0,0.0,0.0,0.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
0,0,0,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50616.0,1174.0,319392.0,1394.0,5047.0,102135.0,March,2020,1013021.0,32747.0,486033.0,212557.0,257.0,3987.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,March,2020,0.0,0.0,6561.0,0.0,0.0,37.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
MSitAE-MARCH-2020,RTG,NHS ENGLAND MIDLANDS (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,4332.0,0.0,62.0,1373.0,March,2020,13861.0,0.0,7213.0,5095.0,0.0,15.0,19696.86998784933,2020-03-01,0.007866625209067765,0,0
